Date,Spot,Expiry,DaysToExpiry,CallDelta,PutDelta,PerpDelta,TotalDelta,Cost,Value,UnrealizedPnL,RealizedPnL,TotalAsset,Return
2022-08-06,22961.279296875,2022-09-30,55,2.8394998212851744e+178,-2.507051939435903e+178,0.0,,1.3861737044719022e+182,1.3395468593791866e+182,-4.662684509271561e+180,-1.6265745793682782e+183,1.3395468593791866e+182,-0.033637086710196495
2022-08-07,23175.890625,2022-09-30,54,2.893351868485709e+178,-2.4586302668996848e+178,0.0,,1.3861737044719022e+182,9.261843626321663e+181,-4.5998934183973584e+181,-1.6265745793682782e+183,9.261843626321663e+181,-0.33184105307709644
2022-08-08,23809.486328125,2022-09-30,53,3.1414275620489782e+178,-2.2422797563502016e+178,0.0,,1.3861737044719022e+182,1.1375572835713094e+182,-2.4861642090059282e+181,-1.6265745793682782e+183,1.1375572835713094e+182,-0.17935444893993968
2022-08-09,23164.318359375,2022-09-30,52,2.8515163007468064e+178,-2.500480963048423e+178,0.0,,1.3861737044719022e+182,1.3786782979830215e+182,-7.495406488880671e+179,-1.6265745793682782e+183,1.3786782979830215e+182,-0.005407263508678595
2022-08-10,23947.642578125,2022-09-30,51,3.1897354997758188e+178,-2.202055333285665e+178,0.0,,1.3861737044719022e+182,9.607338126785044e+181,-4.254398917933978e+181,-1.6265745793682782e+183,9.607338126785044e+181,-0.3069167236551208
2022-08-11,23957.529296875,2022-09-30,50,3.1954771170908706e+178,-2.196845443085809e+178,0.0,,1.3861737044719022e+182,1.3566663311769116e+182,-2.9507373294990557e+180,-1.6265745793682782e+183,1.3566663311769116e+182,-0.021286923276496728
2022-08-12,24402.818359375,2022-09-30,49,3.371530496795923e+178,-2.0316324002509244e+178,0.0,,1.3861737044719022e+182,1.0852629816824767e+182,-3.009107227894255e+181,-1.6265745793682782e+183,1.0852629816824767e+182,-0.2170800974067424
2022-08-13,24424.068359375,2022-09-30,48,3.3954848394405464e+178,-2.0347834073012974e+178,0.0,,1.3861737044719022e+182,1.0463344209569903e+182,-3.3983928351491184e+181,-1.6265745793682782e+183,1.0463344209569903e+182,-0.24516356241542048
2022-08-14,24319.333984375,2022-09-30,47,3.3505604167458396e+178,-2.0750720750164545e+178,0.0,,1.3861737044719022e+182,1.3010755703651343e+182,-8.509813410676784e+180,-1.6265745793682782e+183,1.3010755703651343e+182,-0.06139067119238717
2022-08-15,24136.97265625,2022-09-30,46,3.282149977327879e+178,-2.1225551265990713e+178,0.0,,1.3861737044719022e+182,1.2164874908242891e+182,-1.6968621364761304e+181,-1.6265745793682782e+183,1.2164874908242891e+182,-0.12241338376293853
2022-08-16,23883.291015625,2022-09-30,45,3.1674741383808368e+178,-2.227370740650064e+178,0.0,,1.3861737044719022e+182,9.882126483314266e+181,-3.9796105614047556e+181,-1.6265745793682782e+183,9.882126483314266e+181,-0.28709320834511776
2022-08-17,23335.998046875,2022-09-30,44,2.9227390378919962e+178,-2.4476887217268456e+178,0.0,,1.3861737044719022e+182,1.2447193419824331e+182,-1.4145436248946905e+181,-1.6265745793682782e+183,1.2447193419824331e+182,-0.10204663530488745
2022-08-18,23212.73828125,2022-09-30,43,2.8399064415523064e+178,-2.5291393799569136e+178,0.0,,1.3861737044719022e+182,1.2730073057055964e+182,-1.1316639876630583e+181,-1.6265745793682782e+183,1.2730073057055964e+182,-0.08163940666398617
2022-08-19,20877.552734375,2022-09-30,42,1.7796902435802763e+178,-3.461319730506712e+178,0.0,,1.3861737044719022e+182,1.0136752489217974e+182,-3.7249845555010475e+181,-1.6265745793682782e+183,1.0136752489217974e+182,-0.26872422579392197
2022-08-20,21166.060546875,2022-09-30,41,1.9806124205747843e+178,-3.46820602064982e+178,0.0,,1.3861737044719022e+182,1.1275273172630466e+182,-2.586463872088556e+181,-1.6265745793682782e+183,1.1275273172630466e+182,-0.18659017003023692
2022-08-21,21534.12109375,2022-09-30,40,1.9769123067743444e+178,-3.2673323081785586e+178,0.0,,1.3861737044719022e+182,1.186578854748775e+182,-1.9959484972312715e+181,-1.6265745793682782e+183,1.186578854748775e+182,-0.14398978214578662
2022-08-22,21398.908203125,2022-09-30,39,2.1067296009168646e+178,-3.363538370306156e+178,0.0,,1.3861737044719022e+182,9.841703800358969e+181,-4.020033244360053e+181,-1.6265745793682782e+183,9.841703800358969e+181,-0.2900093423638841
2022-08-23,21528.087890625,2022-09-30,38,2.0726657581222793e+178,-3.3443879358389e+178,0.0,,1.3861737044719022e+182,1.1430716515144502e+182,-2.43102052957452e+181,-1.6265745793682782e+183,1.1430716515144502e+182,-0.1753763270600115
2022-08-24,21395.01953125,2022-09-30,37,2.0389073729634542e+178,-3.35627881893632e+178,0.0,,1.3861737044719022e+182,1.1575210170669318e+182,-2.2865268740497036e+181,-1.6265745793682782e+183,1.1575210170669318e+182,-0.16495240579684878
2022-08-25,21600.904296875,2022-09-30,36,1.979520945354565e+178,-3.290261429833121e+178,0.0,,1.3861737044719022e+182,7.365268845530662e+181,-6.49646819918836e+181,-1.6265745793682782e+183,7.365268845530662e+181,-0.4686619128778924
2022-08-26,20260.01953125,2022-09-30,35,1.4680764264492065e+178,-3.9497054594121444e+178,0.0,,1.3861737044719022e+182,9.458198171135734e+181,-4.403538873583288e+181,-1.6265745793682782e+183,9.458198171135734e+181,-0.31767583379897735
2022-08-27,20041.73828125,2022-09-30,34,1.1031260286927484e+178,-4.110894128000331e+178,0.0,,1.3861737044719022e+182,9.644554399750532e+181,-4.2171826449684895e+181,-1.6265745793682782e+183,9.644554399750532e+181,-0.30423190335839845
2022-08-28,19616.814453125,2022-09-30,33,1.1515460527703666e+178,-4.189803877809122e+178,0.0,,1.3861737044719022e+182,1.1731328534145993e+182,-2.130408510573029e+181,-1.6265745793682782e+183,1.1731328534145993e+182,-0.15368986611852242
2022-08-29,20297.994140625,2022-09-30,32,1.340798538295413e+178,-3.785216196145459e+178,0.0,,1.3861737044719022e+182,9.006294578651943e+181,-4.8554424660670786e+181,-1.6265745793682782e+183,9.006294578651943e+181,-0.35027662481282473
2022-08-30,19796.80859375,2022-09-30,31,1.1382862351667095e+178,-4.183732223895426e+178,0.0,,1.3861737044719022e+182,9.814391040877339e+181,-4.047346003841683e+181,-1.6265745793682782e+183,9.814391040877339e+181,-0.29197971298868497
2022-08-31,20049.763671875,2022-09-30,30,1.000252937953908e+178,-4.004478036549023e+178,0.0,,1.3861737044719022e+182,1.2116176160097841e+182,-1.7455608846211807e+181,-1.6265745793682782e+183,1.2116176160097841e+182,-0.12592656165600802
2022-09-01,20127.140625,2022-10-28,57,2.9315868932905796e+178,-2.449865991881397e+178,0.0,,1.0968376099826405e+182,1.0968376099826405e+182,0.0,-1.6555081888172043e+183,1.0968376099826405e+182,0.0
2022-09-02,19969.771484375,2022-10-28,56,2.8926991900346835e+178,-2.484758496441036e+178,0.0,,1.0968376099826405e+182,1.1200139990386929e+182,2.3176389056052347e+180,-1.6555081888172043e+183,1.1200139990386929e+182,0.021130191785107666
2022-09-03,19832.087890625,2022-10-28,55,2.7786487520758715e+178,-2.5851413206114898e+178,0.0,,1.0968376099826405e+182,9.871353344263411e+181,-1.0970227555629947e+181,-1.6555081888172043e+183,9.871353344263411e+181,-0.10001687994454866
2022-09-04,19986.712890625,2022-10-28,54,2.8907584529278236e+178,-2.525840946737947e+178,0.0,,1.0968376099826405e+182,7.289921116648381e+181,-3.678454983178024e+181,-1.6555081888172043e+183,7.289921116648381e+181,-0.3353691512489476
2022-09-05,19812.37109375,2022-10-28,53,2.7465760705109923e+178,-2.5899983214967366e+178,0.0,,1.0968376099826405e+182,9.721595573684825e+181,-1.2467805261415805e+181,-1.6555081888172043e+183,9.721595573684825e+181,-0.11367047544634368
2022-09-06,18837.66796875,2022-10-28,52,2.3707109943135418e+178,-2.9392419173426548e+178,0.0,,1.0968376099826405e+182,1.1322156638710199e+182,3.5378053888379374e+180,-1.6555081888172043e+183,1.1322156638710199e+182,0.03225459590954327
2022-09-07,19290.32421875,2022-10-28,51,2.4590666449860483e+178,-2.765982714050616e+178,0.0,,1.0968376099826405e+182,1.11241963486903e+182,1.55820248863894e+180,-1.6555081888172043e+183,1.11241963486903e+182,0.014206318915920502
2022-09-08,19329.833984375,2022-10-28,50,2.571664877083288e+178,-2.7872213543731908e+178,0.0,,1.0968376099826405e+182,8.768026514951009e+181,-2.2003495848753963e+181,-1.6555081888172043e+183,8.768026514951009e+181,-0.20060850985135537
2022-09-09,21381.15234375,2022-10-28,49,3.488147236931947e+178,-1.8724355221228305e+178,0.0,,1.0968376099826405e+182,1.1274640306878241e+182,3.0626420705183588e+180,-1.6555081888172043e+183,1.1274640306878241e+182,0.02792247496479283
2022-09-10,21680.5390625,2022-10-28,48,3.6618687181267064e+178,-1.7864223465187773e+178,0.0,,1.0968376099826405e+182,1.157098701117081e+182,6.02610911344405e+180,-1.6555081888172043e+183,1.157098701117081e+182,0.054940759312031906
2022-09-11,21769.255859375,2022-10-28,47,3.652336811332586e+178,-1.763723160419996e+178,0.0,,1.0968376099826405e+182,1.1530984327748869e+182,5.626082279224631e+180,-1.6555081888172043e+183,1.1530984327748869e+182,0.051293666701615726
2022-09-12,22370.44921875,2022-10-28,46,3.903196050387442e+178,-1.5354243679721993e+178,0.0,,1.0968376099826405e+182,7.997505071758545e+181,-2.970871028067861e+181,-1.6555081888172043e+183,7.997505071758545e+181,-0.2708578736751086
2022-09-13,20296.70703125,2022-10-28,45,3.0011376961227655e+178,-2.394250653292891e+178,0.0,,1.0968376099826405e+182,8.684501564034365e+181,-2.2838745357920408e+181,-1.6555081888172043e+183,8.684501564034365e+181,-0.2082235797720492
2022-09-14,20241.08984375,2022-10-28,44,2.9642356894936182e+178,-2.412999775795065e+178,0.0,,1.0968376099826405e+182,1.1847928345684828e+182,8.795522458584226e+180,-1.6555081888172043e+183,1.1847928345684828e+182,0.08018983282970593
2022-09-15,19701.2109375,2022-10-28,43,2.614246299912404e+178,-2.6645359072332235e+178,0.0,,1.0968376099826405e+182,1.0583000518769143e+182,-3.8537558105726227e+180,-1.6555081888172043e+183,1.0583000518769143e+182,-0.035135153786654105
2022-09-16,19772.583984375,2022-10-28,42,2.7388190820780022e+178,-2.6156631121301767e+178,0.0,,1.0968376099826405e+182,1.048940930761345e+182,-4.789667922129558e+180,-1.6555081888172043e+183,1.048940930761345e+182,-0.043667976722692514
2022-09-17,20127.576171875,2022-10-28,41,2.8841686093601516e+178,-2.5013363012596594e+178,0.0,,1.0968376099826405e+182,9.31053535560506e+181,-1.657840744221345e+181,-1.6555081888172043e+183,9.31053535560506e+181,-0.15114732838597533
2022-09-18,19419.505859375,2022-10-28,40,2.5269968207708978e+178,-2.8297436355708114e+178,0.0,,1.0968376099826405e+182,8.919042013415158e+181,-2.0493340864112473e+181,-1.6555081888172043e+183,8.919042013415158e+181,-0.18684024579022973
2022-09-19,19544.12890625,2022-10-28,39,2.572805619992979e+178,-2.759366590397397e+178,0.0,,1.0968376099826405e+182,1.0682906429081775e+182,-2.8546967074463036e+180,-1.6555081888172043e+183,1.0682906429081775e+182,-0.026026612157213358
2022-09-20,18890.7890625,2022-10-28,38,2.2525779024565166e+178,-3.0642560539070224e+178,0.0,,1.0968376099826405e+182,5.2447871183100304e+181,-5.723588981516375e+181,-1.6555081888172043e+183,5.2447871183100304e+181,-0.5218264699737056
2022-09-21,18547.400390625,2022-10-28,37,1.966712649665237e+178,-3.261572680738677e+178,0.0,,1.0968376099826405e+182,7.842356467726991e+181,-3.1260196320994143e+181,-1.6555081888172043e+183,7.842356467726991e+181,-0.28500295792636876
2022-09-22,19413.55078125,2022-10-28,36,2.469858885547425e+178,-2.8306455609363717e+178,0.0,,1.0968376099826405e+182,9.172195176110273e+181,-1.7961809237161324e+181,-1.6555081888172043e+183,9.172195176110273e+181,-0.16375996841907714
2022-09-23,19297.638671875,2022-10-28,35,2.4493633228360173e+178,-2.971414213692758e+178,0.0,,1.0968376099826405e+182,7.24984877127015e+181,-3.718527328556255e+181,-1.6555081888172043e+183,7.24984877127015e+181,-0.3390225950234427
2022-09-24,18937.01171875,2022-10-28,34,2.2062908632018438e+178,-3.281187805423116e+178,0.0,,1.0968376099826405e+182,1.1518774921984604e+182,5.503988221581981e+180,-1.6555081888172043e+183,1.1518774921984604e+182,0.05018052053912614
2022-09-25,18802.09765625,2022-10-28,33,2.1114409113791407e+178,-3.258543398950016e+178,0.0,,1.0968376099826405e+182,7.551933748210358e+181,-3.416442351616047e+181,-1.6555081888172043e+183,7.551933748210358e+181,-0.31148114547878414
2022-09-26,19222.671875,2022-10-28,32,2.360206797859454e+178,-2.949656293642539e+178,0.0,,1.0968376099826405e+182,9.307315538935469e+181,-1.6610605608909363e+181,-1.6555081888172043e+183,9.307315538935469e+181,-0.15144088293227154
2022-09-27,19110.546875,2022-10-28,31,2.135392703197523e+178,-3.001027096905015e+178,0.0,,1.0968376099826405e+182,8.494359058377897e+181,-2.474017041448509e+181,-1.6555081888172043e+183,8.494359058377897e+181,-0.22555909999180868
2022-09-28,19426.720703125,2022-10-28,30,2.4764556488952174e+178,-2.872154715173204e+178,0.0,,1.0968376099826405e+182,1.0479106648523402e+182,-4.892694513030034e+180,-1.6555081888172043e+183,1.0479106648523402e+182,-0.04460728250472257
2022-09-29,19573.05078125,2022-10-28,29,2.549533926473544e+178,-2.809709462019543e+178,0.0,,1.0968376099826405e+182,8.745603359081188e+181,-2.2227727407452175e+181,-1.6555081888172043e+183,8.745603359081188e+181,-0.20265285585715798
2022-09-30,19431.7890625,2022-10-28,28,2.3637452849484266e+178,-2.904623908218783e+178,0.0,,1.0968376099826405e+182,1.0258155010927343e+182,-7.1022108889906265e+180,-1.6555081888172043e+183,1.0258155010927343e+182,-0.06475170822327136
2022-10-01,19312.095703125,2022-11-25,55,2.9409407361771686e+178,-2.436910764530186e+178,0.0,,1.118096879559694e+182,1.118096879559694e+182,0.0,-1.653382261859499e+183,1.118096879559694e+182,0.0
2022-10-02,19044.107421875,2022-11-25,54,2.8127291445152363e+178,-2.5513970260619122e+178,0.0,,1.118096879559694e+182,7.823650706484804e+181,-3.357318089112136e+181,-1.653382261859499e+183,7.823650706484804e+181,-0.30027076816762477
2022-10-03,19623.580078125,2022-11-25,53,3.0892462158000336e+178,-2.2750226988448576e+178,0.0,,1.118096879559694e+182,1.0249841711269369e+182,-9.311270843275701e+180,-1.653382261859499e+183,1.0249841711269369e+182,-0.08327785376650432
2022-10-04,20336.84375,2022-11-25,52,3.410558069183599e+178,-1.9765131425613436e+178,0.0,,1.118096879559694e+182,1.1110225295797675e+182,-7.074349979926409e+179,-1.653382261859499e+183,1.1110225295797675e+182,-0.006327135071437007
2022-10-05,20160.716796875,2022-11-25,51,3.325319558483859e+178,-2.072587120167258e+178,0.0,,1.118096879559694e+182,7.589421706885897e+181,-3.5915470887110425e+181,-1.653382261859499e+183,7.589421706885897e+181,-0.32121966838199134
2022-10-06,19955.443359375,2022-11-25,50,3.2416455132739498e+178,-2.1492720315192193e+178,0.0,,1.118096879559694e+182,7.864625660828316e+181,-3.3163431347686236e+181,-1.653382261859499e+183,7.864625660828316e+181,-0.29660606298039205
2022-10-07,19546.849609375,2022-11-25,49,3.0379449116534975e+178,-2.316735406716904e+178,0.0,,1.118096879559694e+182,7.471756393989343e+181,-3.709212401607596e+181,-1.653382261859499e+183,7.471756393989343e+181,-0.33174338193916453
2022-10-08,19416.568359375,2022-11-25,48,2.991985882849391e+178,-2.415553773267963e+178,0.0,,1.118096879559694e+182,1.0863400677764521e+182,-3.175681178324185e+180,-1.653382261859499e+183,1.0863400677764521e+182,-0.02840255827898175
2022-10-09,19446.42578125,2022-11-25,47,3.0144574589619315e+178,-2.3739194063417413e+178,0.0,,1.118096879559694e+182,9.552790906671924e+181,-1.6281778889250148e+181,-1.653382261859499e+183,9.552790906671924e+181,-0.14562046623063563
2022-10-10,19141.484375,2022-11-25,46,2.845601986813519e+178,-2.549739141502121e+178,0.0,,1.118096879559694e+182,1.3566549898262418e+182,2.3855811026654785e+181,-1.653382261859499e+183,1.3566549898262418e+182,0.2133608586408826
2022-10-11,19051.41796875,2022-11-25,45,2.8159902720307308e+178,-2.6210582961189628e+178,0.0,,1.118096879559694e+182,7.394255500040296e+181,-3.786713295556643e+181,-1.653382261859499e+183,7.394255500040296e+181,-0.3386748827210616
2022-10-12,19157.4453125,2022-11-25,44,2.8863432844312256e+178,-2.5247938086635133e+178,0.0,,1.118096879559694e+182,1.1690967674446786e+182,5.099988788498464e+180,-1.653382261859499e+183,1.1690967674446786e+182,0.045613120667207685
2022-10-13,19382.904296875,2022-11-25,43,2.97092743248285e+178,-2.405605854406556e+178,0.0,,1.118096879559694e+182,8.977847992862791e+181,-2.203120802734148e+181,-1.653382261859499e+183,8.977847992862791e+181,-0.19704203124166986
2022-10-14,19185.65625,2022-11-25,42,2.851369277162642e+178,-2.5429862692512177e+178,0.0,,1.118096879559694e+182,1.1228917840123107e+182,4.7949044526168113e+179,-1.653382261859499e+183,1.1228917840123107e+182,0.004288451689897332
2022-10-15,19067.634765625,2022-11-25,41,2.8057788184463097e+178,-2.6309595456499158e+178,0.0,,1.118096879559694e+182,1.1977748272319071e+182,7.967794767221317e+180,-1.653382261859499e+183,1.1977748272319071e+182,0.07126211433806184
2022-10-16,19268.09375,2022-11-25,40,2.887609105165597e+178,-2.4895381125795983e+178,0.0,,1.118096879559694e+182,1.0897999296062891e+182,-2.8296949953404847e+180,-1.653382261859499e+183,1.0897999296062891e+182,-0.025308137846291268
2022-10-17,19550.7578125,2022-11-25,39,3.0403894575204775e+178,-2.345439447426208e+178,0.0,,1.118096879559694e+182,9.910909958089846e+181,-1.2700588375070931e+181,-1.653382261859499e+183,9.910909958089846e+181,-0.11359112620073153
2022-10-18,19334.416015625,2022-11-25,38,2.9110488251544923e+178,-2.4501341713144276e+178,0.0,,1.118096879559694e+182,9.783559711277996e+181,-1.3974090843189433e+181,-1.653382261859499e+183,9.783559711277996e+181,-0.12498103785686643
2022-10-19,19139.53515625,2022-11-25,37,2.8387699340877213e+178,-2.5442781117757506e+178,0.0,,1.118096879559694e+182,9.582729991594924e+181,-1.5982388040020155e+181,-1.653382261859499e+183,9.582729991594924e+181,-0.14294278369074787
2022-10-20,19053.740234375,2022-11-25,36,2.7199002344403216e+178,-2.6200916598701642e+178,0.0,,1.118096879559694e+182,8.074794563644003e+181,-3.106174231952937e+181,-1.653382261859499e+183,8.074794563644003e+181,-0.2778090421982169
2022-10-21,19172.46875,2022-11-25,35,2.846791145588255e+178,-2.5167382316730405e+178,0.0,,1.118096879559694e+182,9.336678044102946e+181,-1.8442907514939934e+181,-1.653382261859499e+183,9.336678044102946e+181,-0.1649491010314128
2022-10-22,19208.189453125,2022-11-25,34,2.8402767995695886e+178,-2.5366537232319922e+178,0.0,,1.118096879559694e+182,9.687824034993994e+181,-1.4931447606029455e+181,-1.653382261859499e+183,9.687824034993994e+181,-0.1335434154141406
2022-10-23,19567.0078125,2022-11-25,33,3.0429535271952955e+178,-2.344739799900532e+178,0.0,,1.118096879559694e+182,8.585049792242636e+181,-2.5959190033543033e+181,-1.653382261859499e+183,8.585049792242636e+181,-0.2321729942021281
2022-10-24,19345.572265625,2022-11-25,32,2.9129721437932352e+178,-2.4929193347643574e+178,0.0,,1.118096879559694e+182,9.853845078528218e+181,-1.3271237170687208e+181,-1.653382261859499e+183,9.853845078528218e+181,-0.11869487710146742
2022-10-25,20095.857421875,2022-11-25,31,3.429613286476789e+178,-2.0455945881565637e+178,0.0,,1.118096879559694e+182,1.0839911759933889e+182,-3.4105703566305057e+180,-1.653382261859499e+183,1.0839911759933889e+182,-0.030503352786152016
2022-10-26,20770.44140625,2022-11-25,30,3.7146349789334784e+178,-1.6792657203548204e+178,0.0,,1.118096879559694e+182,1.2059981295413968e+182,8.790124998170289e+180,-1.653382261859499e+183,1.2059981295413968e+182,0.07861684581064066
2022-10-27,20285.8359375,2022-11-25,29,3.4574427447756665e+178,-1.9615025814597833e+178,0.0,,1.118096879559694e+182,1.0629932648902222e+182,-5.510361466947173e+180,-1.653382261859499e+183,1.0629932648902222e+182,-0.0492833990299405
2022-10-28,20595.3515625,2022-11-25,28,3.7021957925263106e+178,-1.7825669938818816e+178,0.0,,1.118096879559694e+182,1.0714938980284813e+182,-4.660298153121267e+180,-1.653382261859499e+183,1.0714938980284813e+182,-0.0416806292756714
2022-10-29,20818.4765625,2022-11-25,27,3.7998983710927594e+178,-1.5743665193972618e+178,0.0,,1.118096879559694e+182,8.192560259034188e+181,-2.988408536562751e+181,-1.653382261859499e+183,8.192560259034188e+181,-0.2672763506628858
2022-10-30,20635.603515625,2022-11-25,26,3.6305701355372055e+178,-1.730708265775828e+178,0.0,,1.118096879559694e+182,1.0630284643425937e+182,-5.506841521710026e+180,-1.653382261859499e+183,1.0630284643425937e+182,-0.04925191745350921
2022-10-31,20495.7734375,2022-11-25,25,3.6724329251893936e+178,-1.8145818016540025e+178,0.0,,1.118096879559694e+182,9.828754217174447e+181,-1.352214578422492e+181,-1.653382261859499e+183,9.828754217174447e+181,-0.12093894573384312
2022-11-01,20485.2734375,2022-12-30,59,2.9321457633833667e+178,-2.3830501155806836e+178,0.0,,7.85646047954713e+181,7.85646047954713e+181,0.0,-1.686627345019997e+183,7.85646047954713e+181,0.0
2022-11-02,20159.50390625,2022-12-30,58,2.8565914303505264e+178,-2.5231100488689424e+178,0.0,,7.85646047954713e+181,9.82087373102035e+181,1.9644132514732202e+181,-1.686627345019997e+183,9.82087373102035e+181,0.2500379473157428
2022-11-03,20209.98828125,2022-12-30,57,2.8870472413131496e+178,-2.5108789790776962e+178,0.0,,7.85646047954713e+181,1.106736756546996e+182,3.21090708592283e+181,-1.686627345019997e+183,1.106736756546996e+182,0.4086963963329091
2022-11-04,21147.23046875,2022-12-30,56,3.234178647093618e+178,-2.1591814683021397e+178,0.0,,7.85646047954713e+181,1.1313748209433707e+182,3.457287729886577e+181,-1.686627345019997e+183,1.1313748209433707e+182,0.4400566564150612
2022-11-05,21282.69140625,2022-12-30,55,3.28539479865146e+178,-2.107960154616015e+178,0.0,,7.85646047954713e+181,1.1680037225747479e+182,3.8235767462003495e+181,-1.686627345019997e+183,1.1680037225747479e+182,0.4866793075780549
2022-11-06,20926.486328125,2022-12-30,54,3.147321798701086e+178,-2.237560609437735e+178,0.0,,7.85646047954713e+181,8.771598871185402e+181,9.15138391638273e+180,-1.686627345019997e+183,8.771598871185402e+181,0.11648227519513021
2022-11-07,20602.81640625,2022-12-30,53,2.9832783805602462e+178,-2.4025134415232683e+178,0.0,,7.85646047954713e+181,1.1816281549757707e+182,3.959821070210577e+181,-1.686627345019997e+183,1.1816281549757707e+182,0.5040210003626002
2022-11-08,18541.271484375,2022-12-30,52,1.957902642155402e+178,-3.328263364180693e+178,0.0,,7.85646047954713e+181,1.1317168550094333e+182,3.460708070547204e+181,-1.686627345019997e+183,1.1317168550094333e+182,0.4404920103087808
2022-11-09,15880.7802734375,2022-12-30,51,9.839924611559758e+177,-4.5363603722840974e+178,0.0,,7.85646047954713e+181,8.912056999638948e+181,1.055596520091819e+181,-1.686627345019997e+183,8.912056999638948e+181,0.13436031694423622
2022-11-10,17586.771484375,2022-12-30,50,1.7099360753659197e+178,-3.713942218315155e+178,0.0,,7.85646047954713e+181,9.091365487132911e+181,1.234905007585782e+181,-1.686627345019997e+183,9.091365487132911e+181,0.15718337930937643
2022-11-11,17034.29296875,2022-12-30,49,1.3275676462003125e+178,-3.872228636656246e+178,0.0,,7.85646047954713e+181,8.584417681664003e+181,7.279572021168738e+180,-1.686627345019997e+183,8.584417681664003e+181,0.09265714554435522
2022-11-12,16799.185546875,2022-12-30,48,1.0169878088915994e+178,-4.2017895097464594e+178,0.0,,7.85646047954713e+181,7.834351384804909e+181,-2.210909474222057e+179,-1.686627345019997e+183,7.834351384804909e+181,-0.002814129187027392
2022-11-13,16353.365234375,2022-12-30,47,1.1862921888100037e+178,-4.646664427679007e+178,0.0,,7.85646047954713e+181,9.497520566022526e+181,1.6410600864753965e+181,-1.686627345019997e+183,9.497520566022526e+181,0.20888033367539993
2022-11-14,16618.19921875,2022-12-30,46,9.557890839491498e+177,-4.287823302376946e+178,0.0,,7.85646047954713e+181,9.475355304425423e+181,1.6188948248782932e+181,-1.686627345019997e+183,9.475355304425423e+181,0.2060590553586812
2022-11-15,16884.61328125,2022-12-30,45,1.0785845013380914e+178,-4.035051902706714e+178,0.0,,7.85646047954713e+181,9.894099607771588e+181,2.0376391282244582e+181,-1.686627345019997e+183,9.894099607771588e+181,0.2593584138212217
2022-11-16,16669.439453125,2022-12-30,44,1.0584802414909696e+178,-4.1856280693445745e+178,0.0,,7.85646047954713e+181,7.533145211840561e+181,-3.233152677065684e+180,-1.686627345019997e+183,7.533145211840561e+181,-0.04115278992979865
2022-11-17,16687.517578125,2022-12-30,43,1.1974791014473837e+178,-4.209591097145812e+178,0.0,,7.85646047954713e+181,7.178125529705062e+181,-6.783349498420674e+180,-1.686627345019997e+183,7.178125529705062e+181,-0.08634103762222056
2022-11-18,16697.77734375,2022-12-30,42,1.0980576699943287e+178,-4.3107843583931746e+178,0.0,,7.85646047954713e+181,8.765975929407409e+181,9.095154498602799e+180,-1.686627345019997e+183,8.765975929407409e+181,0.11576656590178724
2022-11-19,16711.546875,2022-12-30,41,1.0292705714288942e+178,-4.45377363513369e+178,0.0,,7.85646047954713e+181,5.779097548769297e+181,-2.0773629307778326e+181,-1.686627345019997e+183,5.779097548769297e+181,-0.264414609630618
2022-11-20,16291.83203125,2022-12-30,40,8.4622327938793e+177,-4.4167620709352166e+178,0.0,,7.85646047954713e+181,1.0028271122281772e+182,2.1718106427346424e+181,-1.686627345019997e+183,1.0028271122281772e+182,0.2764362715740196
2022-11-21,15787.2841796875,2022-12-30,39,5.946721916314948e+177,-4.782796910971629e+178,0.0,,7.85646047954713e+181,6.679375791266464e+181,-1.177084688280665e+181,-1.686627345019997e+183,6.679375791266464e+181,-0.1498237904136337
2022-11-22,16189.76953125,2022-12-30,38,7.7926819968980725e+177,-4.308476067459809e+178,0.0,,7.85646047954713e+181,6.389950647302714e+181,-1.466509832244415e+181,-1.686627345019997e+183,6.389950647302714e+181,-0.18666291723381123
2022-11-23,16610.70703125,2022-12-30,37,5.079884694511831e+177,-4.344897778869267e+178,0.0,,7.85646047954713e+181,7.669973396971654e+181,-1.8648708257547515e+180,-1.686627345019997e+183,7.669973396971654e+181,-0.02373678109384758
2022-11-24,16604.46484375,2022-12-30,36,7.906392784224818e+177,-4.50959922095073e+178,0.0,,7.85646047954713e+181,9.22662919102376e+181,1.3701687114766312e+181,-1.686627345019997e+183,9.22662919102376e+181,0.17440025505679269
2022-11-25,16521.841796875,2022-12-30,35,8.046935537504903e+177,-4.568952874141036e+178,0.0,,7.85646047954713e+181,8.099332803835611e+181,2.4287232428848163e+180,-1.686627345019997e+183,8.099332803835611e+181,0.030913707886745634
2022-11-26,16464.28125,2022-12-30,34,5.8251088900080685e+177,-4.5507899719111135e+178,0.0,,7.85646047954713e+181,7.509163843664619e+181,-3.4729663588251065e+180,-1.686627345019997e+183,7.509163843664619e+181,-0.04420522915970038
2022-11-27,16444.626953125,2022-12-30,33,7.472320779230831e+177,-4.59938850502718e+178,0.0,,7.85646047954713e+181,5.4226861693126e+181,-2.4337743102345296e+181,-1.686627345019997e+183,5.4226861693126e+181,-0.3097799978209551
2022-11-28,16217.322265625,2022-12-30,32,5.691533758168982e+177,-4.553940262326202e+178,0.0,,7.85646047954713e+181,7.061438797049113e+181,-7.950216824980165e+180,-1.686627345019997e+183,7.061438797049113e+181,-0.10119336621977693
